"","x","y","date","angle","dist","dist_smoothed","speed","speed_smoothed","spatial_angle","abs_spatial_angle","speed_persistance","speed_rotation"
"27",497369.996464031,7870337.77825578,2015-07-23 09:56:00,0.217891933196256,238.781483626706,232.680946985508,1790.86112720029,1745.10710239131,0.217891933192619,0.217891933192619,1748.51679465012,387.133821492721
"28",497607.264309735,7870364.62162215,2015-07-23 10:04:00,0.394184234605593,313.546709813778,276.164096720242,2351.60032360333,2071.23072540181,0.394184234623822,0.394184234623822,2171.25649552358,903.14412616035
"29",497881.392724857,7870516.82264468,2015-07-23 10:12:00,0.323857271626817,207.666093868444,260.606401841111,1557.49570401333,1954.54801380833,-0.323857271639991,0.323857271639991,1476.52927552088,-495.63511432278
"30",498085.591880877,7870554.61035727,2015-07-23 10:20:00,0.201807291771196,250.29709367762,228.981593773032,1877.22820258215,1717.36195329774,-0.201807291806234,0.201807291806234,1839.13159074316,-376.272130911053
"31",498335.844630067,7870549.89902769,2015-07-23 10:28:00,0.059282640593095,96.2322798980889,173.264686787855,721.742099235667,1299.48515090891,0.0592826405773547,0.0592826405773547,720.47421405079,42.7617199958483
"32",498431.998159561,7870553.79138692,2015-07-23 10:36:00,0.0641332424836073,242.249985793009,169.241132845549,1816.87489344757,1269.30849634162,-0.0641332425079294,0.0641332425079294,1813.13970462183,-116.442217275223
"33",498674.180259216,7870548.05673584,2015-07-23 10:44:00,0.521194448328452,142.976319982496,192.613152887752,1072.32239986872,1444.59864665814,-0.521194448374455,0.521194448374455,929.944860872628,-533.926853601496
"34",498796.452912974,7870473.95122849,2015-07-23 10:52:00,0.115568928479405,233.129308881497,188.052814431996,1748.46981661123,1410.39610823997,-0.115568928436861,0.115568928436861,1736.80637050553,-201.61927232263
"35",498980.56062679,7870330.93506027,2015-07-23 11:00:00,0.414145738370767,334.418438956,283.773873918749,2508.13829217,2128.30405439062,0.414145738361627,0.414145738361627,2296.10132492308,1009.29500064944
"36",499304.887340259,7870249.40055687,2015-07-23 11:08:00,2.39778710758222,37.679161939547,186.048800447774,282.593714546603,1395.3660033583,-2.39778710752263,2.39778710752263,-207.959918723198,-191.342310286793
"37",499271.775945452,7870231.41848863,2015-07-23 11:16:00,0.313392036049253,126.344154520388,82.0116582299676,947.581158902911,615.087436724757,-0.313392036069515,0.313392036069515,901.427629697674,-292.127166017499
"38",499147.567320256,7870208.28706393,2015-07-23 11:24:00,0.490678949364272,328.912194571818,227.628174546103,2466.84145928863,1707.21130909577,-0.490678949356639,0.490678949356639,2175.78654222877,-1162.43696944025
"39",498833.9896646,7870307.54574421,2015-07-23 11:32:00,0.219690271247983,295.61753391052,312.264864241169,2217.1315043289,2341.98648180876,-0.219690271240968,0.219690271240968,2163.84273645033,-483.173591371512
"40",498578.369848782,7870456.03222883,2015-07-23 11:40:00,0.396916263115359,366.525469478701,331.071501694611,2748.94102109026,2483.03626270958,0.396916263135284,0.396916263135284,2535.23140893027,1062.6751340867
"41",498214.905489906,7870503.30356903,2015-07-23 11:48:00,0.425914632248753,56.9617738356416,211.743621657172,427.213303767312,1588.07716242879,0.42591463228714,0.42591463228714,389.046592698731,176.50483173355
"42",498160.430625154,7870486.65626328,2015-07-23 11:56:00,0.247138951540599,80.5412117641375,68.7514927998895,604.059088231031,515.636195999172,-0.247138951605127,0.247138951605127,585.705532001547,-147.771485264545
"43",498079.98784298,7870482.6756115,2015-07-23 12:04:00,0.145015027467331,36.8967115737141,58.7189616689258,276.725336802856,440.392212516944,0.145015027470701,0.145015027470701,273.820754170884,39.988831114984
"44",498043.786547285,7870475.54584888,2015-07-23 12:12:00,0.351758890627512,152.11134735335,94.5040294635319,1140.83510515012,708.780220976489,-0.351758890579493,0.351758890579493,1070.97965012903,-393.074199296239
"45",497893.553188791,7870499.37440296,2015-07-23 12:20:00,0.0202743831777776,206.263545549058,179.187446451204,1546.97659161794,1343.90584838403,-0.0202743832122964,0.0202743832122964,1546.65865966926,-31.361847584753
"46",497690.533123612,7870535.80932243,2015-07-23 12:28:00,1.74849715653646,3.77319606153642,105.018370805297,28.2989704615232,787.63778103973,0.630327130374028,0.630327130374028,22.8608913866241,16.6796694868674
"47",497690.533600977,7870532.0361264,2015-07-23 12:36:00,1.11140131770124,4.4669041420154,4.12005010177591,33.5017810651155,30.9003757633193,0.238002272371745,0.238002272371745,32.5573960546236,7.89843634381598
"48",497686.53007197,7870530.05496813,2015-07-23 12:44:00,0.896395010376386,4.23587513487894,4.35138963844717,31.7690635115921,32.6354222883538,-0.0179344984839097,0.0179344984839097,31.7639544486891,-0.569731678229447
"49",497685.626856371,7870525.91650951,2015-07-23 12:52:00,1.43935799973762,20.6795448070045,12.4577099709417,155.096586052533,93.4328247820628,-0.461659086137251,0.461659086137251,138.860255970439,-69.0853118757893
"50",497665.019260244,7870527.6400394,2015-07-23 13:00:00,0.506447575464911,7.53748396531724,14.1085143861608,56.5311297398793,105.813857896206,0.143123827058464,0.143123827058464,55.9531134644165,8.06335682611115
"51",497658.755592923,7870531.8329067,2015-07-23 13:08:00,0.962392613810455,203.252057528968,105.394770747143,1524.39043146726,790.46078060357,0.63888631560448,0.63888631560448,1223.72019260334,908.996742438492
"52",497469.442745635,7870457.85963625,2015-07-23 13:16:00,0.383804191575521,65.7669151189136,134.509486323941,493.251863391852,1008.82114742956,-0.383804191569106,0.383804191569106,457.366244827449,-184.698453788797
"53",497403.68002982,7870458.60282725,2015-07-23 13:24:00,0.119650261869255,33.7089675450374,49.7379413319755,252.81725658778,373.034559989816,0.11965026183285,0.11965026183285,251.009725216997,30.1775259930166
"54",497370.168734438,7870454.95761467,2015-07-23 13:32:00,0.154980450940855,21.7339855132282,27.7214765291328,163.004891349212,207.911073968496,0.154980450969505,0.154980450969505,161.051204140558,25.1615629213404
"55",497349.183951597,7870449.30031714,2015-07-23 13:40:00,0.696659244111462,61.5916096967431,41.6627976049857,461.937072725573,312.470982037392,-0.696659244067648,0.696659244067648,354.301156650371,-296.406055191996
"56",497293.285076401,7870475.1622996,2015-07-23 13:48:00,0.0319518371838092,66.6408566132002,64.1162331549717,499.806424599002,480.871748662287,-0.0319518371781591,0.0319518371781591,499.551315141694,-15.9670163349705
"57",497233.728440774,7870505.06231503,2015-07-23 13:56:00,0.892269595200734,7.37684264122766,37.0088496272139,55.3263198092075,277.566372204105,0.834726233395937,0.834726233395937,37.1450177745898,41.0030403525898
"58",497227.013913287,7870502.00733091,2015-07-23 14:04:00,0.0908499600238266,22.2174186544487,14.7971306478382,166.630639908365,110.978479858786,0.511634626145378,0.511634626145378,145.292812422493,81.5828953557891
"59",497206.039884801,7870494.67904184,2015-07-23 14:12:00,2.96527665631092,0.904738370560825,11.5610785125048,6.78553777920619,86.7080888437858,1.3547130274302,1.3547130274302,1.45485771153825,6.62773807510618
"60",497206.933092754,7870494.82302473,2015-07-23 14:20:00,0.450294243750683,4.34616057828304,2.62544947442193,32.5962043371228,19.6908710581645,1.30361397037213,1.30361397037213,8.6058809751412,31.4396461466914
"61",497210.495123592,7870497.3132151,2015-07-23 14:28:00,1.8716289441312,11.8131644654871,8.07966252188509,88.5987334911535,60.5974689141382,1.23209999903589,1.23209999903589,29.437617261139,83.5653173644614
"62",497214.09077858,7870486.06056564,2015-07-23 14:36:00,0.771274067519933,17.9123363078473,14.8627503866672,134.342522308855,111.470627900004,0.209906880777608,0.209906880777608,131.393747216916,27.9927935833914
"63",497206.106709632,7870470.02602682,2015-07-23 14:44:00,0.0373957169588144,42.1524889022614,30.0324126050544,316.143666766961,225.243094537908,-0.0635384458659671,0.0635384458659671,315.505724242631,-20.0737641460662
"64",497188.741952508,7870431.61642476,2015-07-23 14:52:00,0.648469360557449,30.9489574841301,36.5507231931958,232.117181130976,274.130423948968,-0.648469360528695,0.648469360528695,184.999526015127,-140.191159316016
"65",497161.548118239,7870416.84031746,2015-07-23 15:00:00,0.741182589912569,17.065326656454,24.0071420702921,127.989949923405,180.05356552719,-0.764220435607581,0.764220435607581,92.3987625954224,-88.5657718999302
"66",497144.98601061,7870420.95394904,2015-07-23 15:08:00,0.151765042355303,47.5180470047879,32.2916868306209,356.385352535909,242.187651229657,-0.282432458808122,0.282432458808122,342.265497454589,-99.3219449784725
"67",497101.130944071,7870439.24870047,2015-07-23 15:16:00,0.519931027399206,25.2056338140588,36.3618404094233,189.042253605441,272.713803070675,0.519931027394403,0.519931027394403,164.060971747399,93.9200255404718
"68",497076.121082439,7870436.11329026,2015-07-23 15:24:00,0.114201719470158,13.8930534585541,19.5493436363064,104.197900939156,146.620077272298,-0.432170066349753,0.432170066349753,94.617838898885,-43.6424921633814
"69",497062.228796955,7870435.96721349,2015-07-23 15:32:00,0.879716715351416,46.5246901959918,30.208871827273,348.935176469938,226.566538704547,-0.915063585530535,0.915063585530535,212.759796851025,-276.566495118294
"70",497032.200079371,7870471.5034333,2015-07-23 15:40:00,2.27608041580439,8.04167945696046,27.2831848264761,60.3125959272035,204.623886198571,1.96311295891532,1.96311295891532,-23.0593188447462,55.7303960320977
"71",497030.88779801,7870463.56954862,2015-07-23 15:48:00,0.509324222397899,17.877915717176,12.9597975870682,134.08436787882,97.1984819030118,1.45400528204584,1.45400528204584,15.6242772275988,133.170941539729
"72",497019.740486918,7870449.59252011,2015-07-23 15:56:00,0.0286078481273035,6.88358816020847,12.3807519386922,51.6269112015635,92.8556395401918,-0.286403721297864,0.286403721297864,49.5239426972481,-14.5848229311777
"73",497015.296224605,7870444.33587494,2015-07-23 16:04:00,0.297754416556786,13.8391145360521,10.3613513481303,103.793359020391,77.7101351109771,-0.446304171481627,0.446304171481627,93.6266445465874,-44.8008125783752
"74",497003.653969117,7870436.85396487,2015-07-23 16:12:00,0.403540858588074,9.02706224780776,11.4330883919299,67.7029668585582,85.7481629394744,0.512214656710314,0.512214656710314,59.014050908765,33.1818250973137
"75",496994.753471071,7870435.34764905,2015-07-23 16:20:00,2.11320759684875,6.90083293172109,7.96394758976442,51.7562469879082,59.7296069232332,1.19184883443614,1.19184883443614,19.1468528701263,48.0843750863323
"76",496999.251992494,7870430.11460021,2015-07-23 16:28:00,2.9660956439968,1.77437711912098,4.33760502542103,13.3078283934073,32.5320376906577,0.556728050177278,0.556728050177278,11.29819442764,7.03200534866281
"77",496998.348006026,7870431.6414344,2015-07-23 16:36:00,2.68081111823556,2.15467976508277,1.96452844210187,16.1600982381208,14.7339633157641,0.71045562205041,0.71045562205041,12.2504017592022,10.5392804215398
"78",497000.155669671,7870430.46883172,2015-07-23 16:44:00,2.67385116829032,0.960402624088606,1.55754119458569,7.20301968066455,11.6815589593927,0.509026656274312,0.509026656274312,6.2898155038829,3.51022982825271
"79",496999.672139918,7870431.29863421,2015-07-23 16:52:00,1.87320950896125,0.49589593985441,0.728149281971508,3.71921954890807,5.46111961478631,0.592142978680819,0.592142978680819,3.08600941167287,2.07584680649764
"80",497000.155515101,7870431.40936459,2015-07-23 17:00:00,2.56776712095117,0.61768138538724,0.556788662620825,4.6326103904043,4.17591496965619,0.559388932194181,0.559388932194181,3.92650580034538,2.45837979757725
"81",496999.724737237,7870430.96669007,2015-07-23 17:08:00,0.482858081450378,31.2960970161913,15.9568892007893,234.720727621435,119.676669005919,0.569481438698062,0.569481438698062,197.677265343426,126.560336367602
"82",496990.80792248,7870400.96775504,2015-07-23 17:16:00,0.621611404733251,42.9290390500801,37.1125680331357,321.967792875601,278.344260248518,-0.621611404758597,0.621611404758597,261.740857363982,-187.496621931045
"83",496956.901271798,7870374.63827663,2015-07-23 17:24:00,0.30656909724856,53.8218912383508,48.3754651442154,403.664184287631,362.815988581616,-0.306569097244161,0.306569097244161,384.843175930726,-121.821605703383
"84",496906.410996589,7870355.99617144,2015-07-23 17:32:00,0.949488652732306,19.5159785842107,36.6689349112807,146.36983938158,275.017011834606,-0.975892348185079,0.975892348185079,82.0299366644963,-121.223839946639
"85",496890.257553185,7870366.94786932,2015-07-23 17:40:00,0.745447015893741,55.5978082859425,37.5568934350766,416.983562144568,281.676700763074,-0.784811247153801,0.784811247153801,295.024907014079,-294.678800289582
"86",496877.606548792,7870421.08721152,2015-07-23 17:48:00,0.835191513220726,36.6953279106823,46.1465680983124,275.214959330117,346.099260737343,0.835191513244557,0.835191513244557,184.67906350436,204.051261555107
"87",496845.510375383,7870438.87436258,2015-07-23 17:56:00,0.485465728406234,35.4844048871388,36.0898663989106,266.133036653541,270.673997991829,-0.485465728410664,0.485465728410664,235.383420596706,-124.183084623588
"88",496826.085400037,7870468.56970436,2015-07-23 18:04:00,0.0308343298867153,151.056497980876,93.2704514340073,1132.92373485657,699.528385755055,0.0308343299234713,0.0308343299234713,1132.38521056207,34.9274090313552
"89",496739.535693796,7870592.37283005,2015-07-23 18:12:00,0.247003708492044,315.455392941991,233.255945461433,2365.91544706493,1749.41959096075,-0.247003708480938,0.247003708480938,2294.10841244371,-578.465638232251
"90",496627.490592122,7870887.25924908,2015-07-23 18:20:00,0.0579420215892879,293.594701085558,304.525047013774,2201.96025814169,2283.93785260331,0.0579420215942006,0.0579420215942006,2198.26499593172,127.514650517937
"91",496507.491729108,7871155.21096372,2015-07-23 18:28:00,0.139226348432034,124.898877169333,209.246789127446,936.741578769999,1569.35091845584,0.139226348434571,0.139226348434571,927.677346523473,129.998177462911
"92",496441.117478783,7871261.01355543,2015-07-23 18:36:00,0.0398604149027291,261.408212369627,193.15354476948,1960.56159277221,1448.6515857711,0.0398604148821538,0.0398604148821538,1959.00427721883,78.1281056459629
"93",496293.484877132,7871476.74224713,2015-07-23 18:44:00,0.0459412865390205,367.603669202242,314.505940785935,2757.02751901682,2358.79455589451,-0.0459412865590663,0.0459412865590663,2754.1185370758,-126.616840710433
"94",496100.028675142,7871789.32368536,2015-07-23 18:52:00,0.187486153420553,391.436875175923,379.520272189082,2935.77656381942,2846.40204141812,0.18748615344295,0.18748615344295,2884.32970427233,547.198492070005
"95",495835.600570426,7872077.9421267,2015-07-23 19:00:00,0.121876086274996,328.992966044385,360.214920610154,2467.44724533288,2701.61190457615,-0.121876086240311,0.121876086240311,2449.14445787225,-299.97888754795
"96",495644.495022716,7872345.73876847,2015-07-23 19:08:00,0.208313865212963,337.510658643609,333.251812343997,2531.32993982706,2499.38859257997,0.208313865208916,0.208313865208916,2476.60515773131,523.505641768586
"97",495395.863146552,7872573.98345045,2015-07-23 19:16:00,0.189468560877806,201.638965375117,269.574812009363,1512.29224031338,2021.81109007022,-0.189468560881558,0.189468560881558,1485.22895924453,-284.820572876074
"98",495275.662900505,7872735.87901311,2015-07-23 19:24:00,0.173519137473364,64.2088985556061,132.923931965361,481.566739167046,996.929489740211,0.173519137476259,0.173519137476259,474.3351907608,83.1423542960919
"99",495229.061071184,7872780.04972917,2015-07-23 19:32:00,0.924174547645775,8.1620732272026,36.1854858914043,61.2155492040195,271.391144185533,-0.355745419273131,0.355745419273131,57.3826678440986,-21.320715171954
"100",495229.973315927,7872788.16066308,2015-07-23 19:40:00,0.889316037365956,14.0295578921869,11.0958155596948,105.221684191402,83.2186166977107,0.101319403297313,0.101319403297313,104.682063066359,10.642767320864
"101",495220.133424541,7872798.16091469,2015-07-23 19:48:00,0.597499891857344,10.3574407157073,12.1934993039471,77.6808053678047,91.4512447796033,0.897159469312509,0.897159469312509,48.4598126955973,60.7120587371108
"102",495218.281013056,7872808.35135873,2015-07-23 19:56:00,1.96130094670117,8.42671857555839,9.39207964563285,63.200389316688,70.4405973422463,1.37217727011924,1.37217727011924,12.4704306633013,61.9578693053007
"103",495211.18800804,7872803.80175811,2015-07-23 20:04:00,0.939795098412164,3.88871152182522,6.15771504869181,29.1653364136892,46.1828628651886,0.64658585089224,0.64658585089224,23.2781776813453,17.5710925089871
"104",495207.561717686,7872805.20607131,2015-07-23 20:12:00,2.38391153503112,5.21828857994588,4.55350005088555,39.1371643495941,34.1512503816416,0.598731335559157,0.598731335559157,32.3293051900003,22.057508002015
"105",495209.801565993,7872800.4929391,2015-07-23 20:20:00,2.21667394265331,268.862453453249,137.040371016598,2016.46840089937,1027.80278262448,0.302181822027737,0.302181822027737,1925.10109503577,600.108811564821
"106",494946.418612116,7872854.49699898,2015-07-23 20:28:00,0.114376410348108,200.615052886078,234.738753169664,1504.61289664558,1760.54064877248,0.114376410287357,0.114376410287357,1494.7819756768,171.717249989553
"107",494746.577384438,7872872.10049763,2015-07-23 20:36:00,0.288802870803266,206.083200451142,203.34912666861,1545.62400338357,1525.11845001458,0.288802870804159,0.288802870804159,1481.61277440159,440.201256887661
"108",494544.640794178,7872830.96779748,2015-07-23 20:44:00,0.171482767706806,34.9971312604442,120.540165855793,262.478484453332,904.051243918449,0.171482767681706,0.171482767681706,258.62866670068,44.7902619053099
"109",494512.04279714,7872818.23320735,2015-07-23 20:52:00,0.814477403347286,55.9369132154486,45.4670222379464,419.526849115865,341.002666784598,-0.814477403318512,0.814477403318512,287.899715706046,-305.150013641591
"110",494461.482788548,7872842.1627663,2015-07-23 21:00:00,0.882517156583807,58.2489009422753,57.092907078862,436.866757067065,428.196803091465,0.882517156516373,0.882517156516373,277.501720938709,337.409778024213
